site_code,config_id,antenna_id,node,start_date,end_date,site_type,site_name,antenna_group,site_description,site_type_name,rkm,rkm_total,latitude,longitude
SC2,100,A3,SC1A0,2011-09-19T00:00:00Z,NA,INT,Lower SF Clearwater R at rkm 2,INSTREAM ARRAY,"Instream detection system consisting of a tandem array located in the lower South Fork Clearwater River. The array (SC2) located at river km 2 (N 46.12749 W -115.97730) consists of a single array of six 20 ft Biomark flat panel antennas each. The array spans the channel during low flow conditions. SC2 is operated by the Integrated Status and Effectiveness Monitoring Project (ISEMP) cooperators Nez Perce Tribe and Quantitative Consultants, Inc. and was installed for continuous monitoring on September 19, 2011. The array includes ISEMP standard site monitoring equipment including: air and water temperature probes, and a water pressure transducer to monitor stream level. Electrical power is provided by grid power and remote communication provided by a cellular modem.",Instream Remote Detection System,522.224.120.002,868,46.127209,-115.97776
SC2,100,A4,SC1A0,2011-09-19T00:00:00Z,NA,INT,Lower SF Clearwater R at rkm 2,INSTREAM ARRAY,"Instream detection system consisting of a tandem array located in the lower South Fork Clearwater River. The array (SC2) located at river km 2 (N 46.12749 W -115.97730) consists of a single array of six 20 ft Biomark flat panel antennas each. The array spans the channel during low flow conditions. SC2 is operated by the Integrated Status and Effectiveness Monitoring Project (ISEMP) cooperators Nez Perce Tribe and Quantitative Consultants, Inc. and was installed for continuous monitoring on September 19, 2011. The array includes ISEMP standard site monitoring equipment including: air and water temperature probes, and a water pressure transducer to monitor stream level. Electrical power is provided by grid power and remote communication provided by a cellular modem.",Instream Remote Detection System,522.224.120.002,868,46.127209,-115.97776
SC2,100,A5,SC1A0,2011-09-19T00:00:00Z,NA,INT,Lower SF Clearwater R at rkm 2,INSTREAM ARRAY,"Instream detection system consisting of a tandem array located in the lower South Fork Clearwater River. The array (SC2) located at river km 2 (N 46.12749 W -115.97730) consists of a single array of six 20 ft Biomark flat panel antennas each. The array spans the channel during low flow conditions. SC2 is operated by the Integrated Status and Effectiveness Monitoring Project (ISEMP) cooperators Nez Perce Tribe and Quantitative Consultants, Inc. and was installed for continuous monitoring on September 19, 2011. The array includes ISEMP standard site monitoring equipment including: air and water temperature probes, and a water pressure transducer to monitor stream level. Electrical power is provided by grid power and remote communication provided by a cellular modem.",Instream Remote Detection System,522.224.120.002,868,46.127209,-115.97776
SC2,100,A6,SC1A0,2011-09-19T00:00:00Z,NA,INT,Lower SF Clearwater R at rkm 2,INSTREAM ARRAY,"Instream detection system consisting of a tandem array located in the lower South Fork Clearwater River. The array (SC2) located at river km 2 (N 46.12749 W -115.97730) consists of a single array of six 20 ft Biomark flat panel antennas each. The array spans the channel during low flow conditions. SC2 is operated by the Integrated Status and Effectiveness Monitoring Project (ISEMP) cooperators Nez Perce Tribe and Quantitative Consultants, Inc. and was installed for continuous monitoring on September 19, 2011. The array includes ISEMP standard site monitoring equipment including: air and water temperature probes, and a water pressure transducer to monitor stream level. Electrical power is provided by grid power and remote communication provided by a cellular modem.",Instream Remote Detection System,522.224.120.002,868,46.127209,-115.97776
SCL,100,01,SCLA0,2010-08-25T00:00:00Z,NA,INT,Spring Creek NFH Adult Ladder,UPPER ANTENNA,Fish ladder allowing passage from the Columbia River into the adult holding ponds at Spring Creek NFH.  The adult fish ladder at Spring Creek NFH is operational from late August through early October annually.  The detector is approximately 60 meters up the adult ladder and is comprised of three antennas located in separate ladder cells.  All fish entering the facility from the Columbia pass through the antennas and after ladder navigation are sorted and may either be either surplused or spawned.  Some captured adults are returned to the river from the spawn collections (adults with adipose fin present and no coded wire tag).  Released fish are passed through a tube that empties into the Columbia River directly upstream the fish ladder entrance.,Hatchery Returns,269,269,45.727501,-121.544389
SCL,100,02,SCLB0,2010-08-25T00:00:00Z,NA,INT,Spring Creek NFH Adult Ladder,INTERMEDIATE ANTENNA,Fish ladder allowing passage from the Columbia River into the adult holding ponds at Spring Creek NFH.  The adult fish ladder at Spring Creek NFH is operational from late August through early October annually.  The detector is approximately 60 meters up the adult ladder and is comprised of three antennas located in separate ladder cells.  All fish entering the facility from the Columbia pass through the antennas and after ladder navigation are sorted and may either be either surplused or spawned.  Some captured adults are returned to the river from the spawn collections (adults with adipose fin present and no coded wire tag).  Released fish are passed through a tube that empties into the Columbia River directly upstream the fish ladder entrance.,Hatchery Returns,269,269,45.727501,-121.544389
SCL,100,03,SCLB0,2010-08-25T00:00:00Z,NA,INT,Spring Creek NFH Adult Ladder,LOWER ANTENNA,Fish ladder allowing passage from the Columbia River into the adult holding ponds at Spring Creek NFH.  The adult fish ladder at Spring Creek NFH is operational from late August through early October annually.  The detector is approximately 60 meters up the adult ladder and is comprised of three antennas located in separate ladder cells.  All fish entering the facility from the Columbia pass through the antennas and after ladder navigation are sorted and may either be either surplused or spawned.  Some captured adults are returned to the river from the spawn collections (adults with adipose fin present and no coded wire tag).  Released fish are passed through a tube that empties into the Columbia River directly upstream the fish ladder entrance.,Hatchery Returns,269,269,45.727501,-121.544389
SCP,100,01,SCPB0,2008-03-01T00:00:00Z,2011-03-23T00:00:00Z,INT,Spring Creek Acclimation Pond,POND EXIT 1,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,100,02,SCPB0,2008-03-01T00:00:00Z,2011-03-23T00:00:00Z,INT,Spring Creek Acclimation Pond,POND EXIT 2,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,110,F1,SCPA0,2011-03-23T00:00:00Z,2013-04-09T16:00:00Z,INT,Spring Creek Acclimation Pond,UPSTREAM ANTENNA,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,110,F2,SCPA0,2011-03-23T00:00:00Z,2013-04-09T16:00:00Z,INT,Spring Creek Acclimation Pond,MIDDLE ANTENNA,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,110,F3,SCPB0,2011-03-23T00:00:00Z,2013-04-09T16:00:00Z,INT,Spring Creek Acclimation Pond,DOWNSTREAM ANTENNA,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,120,F1,SCPA0,2013-04-09T16:00:00Z,2016-04-11T00:00:00Z,INT,Spring Creek Acclimation Pond,Upstream Antennas,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,120,F2,SCPA0,2013-04-09T16:00:00Z,2016-04-11T00:00:00Z,INT,Spring Creek Acclimation Pond,Upstream Antennas,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,120,F3,SCPA0,2013-04-09T16:00:00Z,2016-04-11T00:00:00Z,INT,Spring Creek Acclimation Pond,Middle Antennas,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,120,F4,SCPA0,2013-04-09T16:00:00Z,2016-04-11T00:00:00Z,INT,Spring Creek Acclimation Pond,Middle Antennas,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,120,F5,SCPB0,2013-04-09T16:00:00Z,2016-04-11T00:00:00Z,INT,Spring Creek Acclimation Pond,Downstream Antennas,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,120,F6,SCPB0,2013-04-09T16:00:00Z,2016-04-11T00:00:00Z,INT,Spring Creek Acclimation Pond,Downstream Antennas,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,130,A1,SCPA0,2016-04-11T00:00:00Z,2019-04-15T00:00:00Z,INT,Spring Creek Acclimation Pond,Temporary Upstream Antenna,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,130,F1,SCPA0,2016-04-11T00:00:00Z,2019-04-15T00:00:00Z,INT,Spring Creek Acclimation Pond,Upstream Antennas,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,130,F2,SCPA0,2016-04-11T00:00:00Z,2019-04-15T00:00:00Z,INT,Spring Creek Acclimation Pond,Upstream Antennas,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,130,F3,SCPA0,2016-04-11T00:00:00Z,2019-04-15T00:00:00Z,INT,Spring Creek Acclimation Pond,Middle Antennas,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,130,F4,SCPA0,2016-04-11T00:00:00Z,2019-04-15T00:00:00Z,INT,Spring Creek Acclimation Pond,Middle Antennas,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,130,F5,SCPB0,2016-04-11T00:00:00Z,2019-04-15T00:00:00Z,INT,Spring Creek Acclimation Pond,Downstream Antennas,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,130,F6,SCPB0,2016-04-11T00:00:00Z,2019-04-15T00:00:00Z,INT,Spring Creek Acclimation Pond,Downstream Antennas,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,140,01,SCPA0,2019-04-15T00:00:00Z,NA,INT,Spring Creek Acclimation Pond,Upstream Antenna,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,140,02,SCPA0,2019-04-15T00:00:00Z,NA,INT,Spring Creek Acclimation Pond,Middle Antenna,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SCP,140,03,SCPB0,2019-04-15T00:00:00Z,NA,INT,Spring Creek Acclimation Pond,Downstream Antenna,"Jointly managed by the Yakama Nation and USFWS, this instream array consisting of six antennas monitors both juvenile releases from and adults returning to Winthrop National Fish Hatchery. In 2016 a temporary seasonal antenna was added upstream of the original arrays.",Instream Remote Detection System,843.081,924,48.474775,-120.185131
SFG,100,A1,SFG,2009-03-01T00:00:00Z,NA,INT,SF Salmon at Guard Station Br.,IN-STREAM ARRAY,"This is an in-stream interrogation system located at rkm 30 near the lower South Fork Salmon River Guard Station on the South Fork Salmon River. It consists of six flat plate antennas, spanning 36 meters across the low-water channel.",Instream Remote Detection System,522.303.215.030,1070,45.175659,-115.579712
SFG,100,A2,SFG,2009-03-01T00:00:00Z,NA,INT,SF Salmon at Guard Station Br.,IN-STREAM ARRAY,"This is an in-stream interrogation system located at rkm 30 near the lower South Fork Salmon River Guard Station on the South Fork Salmon River. It consists of six flat plate antennas, spanning 36 meters across the low-water channel.",Instream Remote Detection System,522.303.215.030,1070,45.175659,-115.579712
SFG,100,A3,SFG,2009-03-01T00:00:00Z,NA,INT,SF Salmon at Guard Station Br.,IN-STREAM ARRAY,"This is an in-stream interrogation system located at rkm 30 near the lower South Fork Salmon River Guard Station on the South Fork Salmon River. It consists of six flat plate antennas, spanning 36 meters across the low-water channel.",Instream Remote Detection System,522.303.215.030,1070,45.175659,-115.579712
SFG,100,A4,SFG,2009-03-01T00:00:00Z,NA,INT,SF Salmon at Guard Station Br.,IN-STREAM ARRAY,"This is an in-stream interrogation system located at rkm 30 near the lower South Fork Salmon River Guard Station on the South Fork Salmon River. It consists of six flat plate antennas, spanning 36 meters across the low-water channel.",Instream Remote Detection System,522.303.215.030,1070,45.175659,-115.579712
SFG,100,A5,SFG,2009-03-01T00:00:00Z,NA,INT,SF Salmon at Guard Station Br.,IN-STREAM ARRAY,"This is an in-stream interrogation system located at rkm 30 near the lower South Fork Salmon River Guard Station on the South Fork Salmon River. It consists of six flat plate antennas, spanning 36 meters across the low-water channel.",Instream Remote Detection System,522.303.215.030,1070,45.175659,-115.579712
SFG,100,A6,SFG,2009-03-01T00:00:00Z,NA,INT,SF Salmon at Guard Station Br.,IN-STREAM ARRAY,"This is an in-stream interrogation system located at rkm 30 near the lower South Fork Salmon River Guard Station on the South Fork Salmon River. It consists of six flat plate antennas, spanning 36 meters across the low-water channel.",Instream Remote Detection System,522.303.215.030,1070,45.175659,-115.579712
SFL,100,F1,SFLA0,2009-04-01T00:00:00Z,2010-04-01T00:00:00Z,INT,Shipherd Falls Ladder,LADDER SLOT #2 - UPSTREAM,"This site is located at Shipherd Falls adult fish ladder, on the Wind River near Carson, WA. The PIT tag interrogation antennas are installed in series in the second and third slots below the adult fish trap. Antenna F1 is upstream of antenna F2. All fish migrating up the fishway pass through these antennas prior to reaching the adult fish trap. When both the interrogation site and trap are in operation, tagged fish that successfully pass the antennas and enter the trap will therefore be logged as interrogations and recaptures in the trap. When the trap is out of operation (May-early June), the tagged fish will be interrogated only. During the winter, when the trap is in operation but the antennas are not, PIT-tagged fish will be reported as recaptured only.",Instream Remote Detection System,251.002,253,45.737978,-121.805784
SFL,100,F2,SFLB0,2009-04-01T00:00:00Z,2010-04-01T00:00:00Z,INT,Shipherd Falls Ladder,LADDER SLOT #3 - DOWNSTREAM,"This site is located at Shipherd Falls adult fish ladder, on the Wind River near Carson, WA. The PIT tag interrogation antennas are installed in series in the second and third slots below the adult fish trap. Antenna F1 is upstream of antenna F2. All fish migrating up the fishway pass through these antennas prior to reaching the adult fish trap. When both the interrogation site and trap are in operation, tagged fish that successfully pass the antennas and enter the trap will therefore be logged as interrogations and recaptures in the trap. When the trap is out of operation (May-early June), the tagged fish will be interrogated only. During the winter, when the trap is in operation but the antennas are not, PIT-tagged fish will be reported as recaptured only.",Instream Remote Detection System,251.002,253,45.737978,-121.805784
SFL,110,01,SFLA0,2010-04-01T00:00:00Z,2010-11-01T00:00:00Z,INT,Shipherd Falls Ladder,LADDER SLOT #2 - UPSTREAM,"This site is located at Shipherd Falls adult fish ladder, on the Wind River near Carson, WA. The PIT tag interrogation antennas are installed in series in the second and third slots below the adult fish trap. Antenna F1 is upstream of antenna F2. All fish migrating up the fishway pass through these antennas prior to reaching the adult fish trap. When both the interrogation site and trap are in operation, tagged fish that successfully pass the antennas and enter the trap will therefore be logged as interrogations and recaptures in the trap. When the trap is out of operation (May-early June), the tagged fish will be interrogated only. During the winter, when the trap is in operation but the antennas are not, PIT-tagged fish will be reported as recaptured only.",Instream Remote Detection System,251.002,253,45.737978,-121.805784
SFL,110,02,SFLB0,2010-04-01T00:00:00Z,2010-11-01T00:00:00Z,INT,Shipherd Falls Ladder,LADDER SLOT #3 - DOWNSTREAM,"This site is located at Shipherd Falls adult fish ladder, on the Wind River near Carson, WA. The PIT tag interrogation antennas are installed in series in the second and third slots below the adult fish trap. Antenna F1 is upstream of antenna F2. All fish migrating up the fishway pass through these antennas prior to reaching the adult fish trap. When both the interrogation site and trap are in operation, tagged fish that successfully pass the antennas and enter the trap will therefore be logged as interrogations and recaptures in the trap. When the trap is out of operation (May-early June), the tagged fish will be interrogated only. During the winter, when the trap is in operation but the antennas are not, PIT-tagged fish will be reported as recaptured only.",Instream Remote Detection System,251.002,253,45.737978,-121.805784
SGP,100,01,SGP,2013-02-07T00:00:00Z,2018-06-11T12:00:00Z,INT,SF Gold Creek Pond Complex,Pond Outlet,SF Gold Creek Pond Complex Site was removed after the 2018 release is not scheduled to be used in the near future.,Monitored Fish Release,843.035.002.003,883,48.178095,-120.120838
SGP,100,02,SGP,2013-02-07T00:00:00Z,2018-06-11T12:00:00Z,INT,SF Gold Creek Pond Complex,Pond Outlet,SF Gold Creek Pond Complex Site was removed after the 2018 release is not scheduled to be used in the near future.,Monitored Fish Release,843.035.002.003,883,48.178095,-120.120838
SGP,100,03,SGP,2013-02-07T00:00:00Z,2018-06-11T12:00:00Z,INT,SF Gold Creek Pond Complex,Pond Outlet,SF Gold Creek Pond Complex Site was removed after the 2018 release is not scheduled to be used in the near future.,Monitored Fish Release,843.035.002.003,883,48.178095,-120.120838
SHK,100,01,SHK,2014-02-24T00:00:00Z,NA,INT,Shitike Creek PIT Array,PIT Tag Array,"The Shitike Creek PIT tag array is a fifty foot array, consisting of three flat panel antenna (one 10 foot and two 20 foot) installed end to end across the entire stream channel. The array was installed during the week of February 24, 2014 by BIOMARK and CTWSRO personnel. The array is located across the tailout of a pool created by a bridge (known as the Scale Bridge) that is used by logging truck to deliver lumber to the Warm Springs Mill.",Instream Remote Detection System,328.155.001,484,44.764941,-121.243566
SHK,100,02,SHK,2014-02-24T00:00:00Z,NA,INT,Shitike Creek PIT Array,PIT Tag Array,"The Shitike Creek PIT tag array is a fifty foot array, consisting of three flat panel antenna (one 10 foot and two 20 foot) installed end to end across the entire stream channel. The array was installed during the week of February 24, 2014 by BIOMARK and CTWSRO personnel. The array is located across the tailout of a pool created by a bridge (known as the Scale Bridge) that is used by logging truck to deliver lumber to the Warm Springs Mill.",Instream Remote Detection System,328.155.001,484,44.764941,-121.243566
SHK,100,03,SHK,2014-02-24T00:00:00Z,NA,INT,Shitike Creek PIT Array,PIT Tag Array,"The Shitike Creek PIT tag array is a fifty foot array, consisting of three flat panel antenna (one 10 foot and two 20 foot) installed end to end across the entire stream channel. The array was installed during the week of February 24, 2014 by BIOMARK and CTWSRO personnel. The array is located across the tailout of a pool created by a bridge (known as the Scale Bridge) that is used by logging truck to deliver lumber to the Warm Springs Mill.",Instream Remote Detection System,328.155.001,484,44.764941,-121.243566
SHP,100,01,SHP,2016-10-21T00:00:00Z,2018-02-08T09:30:00Z,INT,Swift Hydroelectric Project,Port Smolt Flume Antenna,"Fish enter the facility via a floating surface collector where they are sorted by size.  Juvenile fish are either shunted directly to a holding tank to await transport downstream of Merwin Dam or they are sent to a sampling table where they are examined, possibly tagged, and sorted to either upstream of the Swift reservoir or downstream of Merwin Dam. All fish diverted to either tank pass through a PIT tag detector.  There are two identical holding and sampling areas on the collector in which fish can travel.  These areas are referred to the Port Side and Starboard Side. The port antenna was identified as 01 and the starboard antenna was 02. In February 2018 a third antenna was installed just above the sorting rack with an antenna ID of 01, and the port and starboard antennas were changed to 03 and 02, respectively.",Juvenile Fish Bypass Facility,140.070,210,46.061502,-122.194679
SHP,100,02,SHP,2016-10-21T00:00:00Z,2018-02-08T09:30:00Z,INT,Swift Hydroelectric Project,Starboard Smolt Flume Antenna,"Fish enter the facility via a floating surface collector where they are sorted by size.  Juvenile fish are either shunted directly to a holding tank to await transport downstream of Merwin Dam or they are sent to a sampling table where they are examined, possibly tagged, and sorted to either upstream of the Swift reservoir or downstream of Merwin Dam. All fish diverted to either tank pass through a PIT tag detector.  There are two identical holding and sampling areas on the collector in which fish can travel.  These areas are referred to the Port Side and Starboard Side. The port antenna was identified as 01 and the starboard antenna was 02. In February 2018 a third antenna was installed just above the sorting rack with an antenna ID of 01, and the port and starboard antennas were changed to 03 and 02, respectively.",Juvenile Fish Bypass Facility,140.070,210,46.061502,-122.194679
SHP,110,01,SHP,2018-02-08T09:30:00Z,NA,INT,Swift Hydroelectric Project,Sorting Rack Antenna,"Fish enter the facility via a floating surface collector where they are sorted by size.  Juvenile fish are either shunted directly to a holding tank to await transport downstream of Merwin Dam or they are sent to a sampling table where they are examined, possibly tagged, and sorted to either upstream of the Swift reservoir or downstream of Merwin Dam. All fish diverted to either tank pass through a PIT tag detector.  There are two identical holding and sampling areas on the collector in which fish can travel.  These areas are referred to the Port Side and Starboard Side. The port antenna was identified as 01 and the starboard antenna was 02. In February 2018 a third antenna was installed just above the sorting rack with an antenna ID of 01, and the port and starboard antennas were changed to 03 and 02, respectively.",Juvenile Fish Bypass Facility,140.070,210,46.061502,-122.194679
SHP,110,02,SHP,2018-02-08T09:30:00Z,NA,INT,Swift Hydroelectric Project,Starboard Smolt Flume Antenna,"Fish enter the facility via a floating surface collector where they are sorted by size.  Juvenile fish are either shunted directly to a holding tank to await transport downstream of Merwin Dam or they are sent to a sampling table where they are examined, possibly tagged, and sorted to either upstream of the Swift reservoir or downstream of Merwin Dam. All fish diverted to either tank pass through a PIT tag detector.  There are two identical holding and sampling areas on the collector in which fish can travel.  These areas are referred to the Port Side and Starboard Side. The port antenna was identified as 01 and the starboard antenna was 02. In February 2018 a third antenna was installed just above the sorting rack with an antenna ID of 01, and the port and starboard antennas were changed to 03 and 02, respectively.",Juvenile Fish Bypass Facility,140.070,210,46.061502,-122.194679
SHP,110,03,SHP,2018-02-08T09:30:00Z,NA,INT,Swift Hydroelectric Project,Port Smolt Flume Antenna,"Fish enter the facility via a floating surface collector where they are sorted by size.  Juvenile fish are either shunted directly to a holding tank to await transport downstream of Merwin Dam or they are sent to a sampling table where they are examined, possibly tagged, and sorted to either upstream of the Swift reservoir or downstream of Merwin Dam. All fish diverted to either tank pass through a PIT tag detector.  There are two identical holding and sampling areas on the collector in which fish can travel.  These areas are referred to the Port Side and Starboard Side. The port antenna was identified as 01 and the starboard antenna was 02. In February 2018 a third antenna was installed just above the sorting rack with an antenna ID of 01, and the port and starboard antennas were changed to 03 and 02, respectively.",Juvenile Fish Bypass Facility,140.070,210,46.061502,-122.194679
SID,100,01,SIDA0,2020-10-29T00:00:00Z,NA,INT,Sauvie Island Dairy Creek,Upstream Array,"Instream detection array in Dairy Creek, an offchannel feeder to Sturgeon Lake, on Sauvie Island of the Columbia River. Array consists of a master controller and eight antennas, each with Biomark 24v-IS1001s. Three antenna arrays span the creek up to the normal high water mark. Five antennas are secured to the substrate for pass-over detection.  Three sail antennas in the downstream most array are secured to the substrate for vertical interrogation of the water column (to 10 ft deep), and can pivot in 360 degrees for tide cycle changes.  The combined antennas provide three separate arrays.  Site is grid powered and operates year-round. Site is on private land.",Instream Remote Detection System,156.000,156,45.702228,-122.782003
SID,100,02,SIDA0,2020-10-29T00:00:00Z,NA,INT,Sauvie Island Dairy Creek,Upstream Array,"Instream detection array in Dairy Creek, an offchannel feeder to Sturgeon Lake, on Sauvie Island of the Columbia River. Array consists of a master controller and eight antennas, each with Biomark 24v-IS1001s. Three antenna arrays span the creek up to the normal high water mark. Five antennas are secured to the substrate for pass-over detection.  Three sail antennas in the downstream most array are secured to the substrate for vertical interrogation of the water column (to 10 ft deep), and can pivot in 360 degrees for tide cycle changes.  The combined antennas provide three separate arrays.  Site is grid powered and operates year-round. Site is on private land.",Instream Remote Detection System,156.000,156,45.702228,-122.782003
SID,100,03,SIDA0,2020-10-29T00:00:00Z,NA,INT,Sauvie Island Dairy Creek,Middle Array,"Instream detection array in Dairy Creek, an offchannel feeder to Sturgeon Lake, on Sauvie Island of the Columbia River. Array consists of a master controller and eight antennas, each with Biomark 24v-IS1001s. Three antenna arrays span the creek up to the normal high water mark. Five antennas are secured to the substrate for pass-over detection.  Three sail antennas in the downstream most array are secured to the substrate for vertical interrogation of the water column (to 10 ft deep), and can pivot in 360 degrees for tide cycle changes.  The combined antennas provide three separate arrays.  Site is grid powered and operates year-round. Site is on private land.",Instream Remote Detection System,156.000,156,45.702228,-122.782003
SID,100,04,SIDA0,2020-10-29T00:00:00Z,NA,INT,Sauvie Island Dairy Creek,Middle Array,"Instream detection array in Dairy Creek, an offchannel feeder to Sturgeon Lake, on Sauvie Island of the Columbia River. Array consists of a master controller and eight antennas, each with Biomark 24v-IS1001s. Three antenna arrays span the creek up to the normal high water mark. Five antennas are secured to the substrate for pass-over detection.  Three sail antennas in the downstream most array are secured to the substrate for vertical interrogation of the water column (to 10 ft deep), and can pivot in 360 degrees for tide cycle changes.  The combined antennas provide three separate arrays.  Site is grid powered and operates year-round. Site is on private land.",Instream Remote Detection System,156.000,156,45.702228,-122.782003
SID,100,05,SIDA0,2020-10-29T00:00:00Z,NA,INT,Sauvie Island Dairy Creek,Middle Array,"Instream detection array in Dairy Creek, an offchannel feeder to Sturgeon Lake, on Sauvie Island of the Columbia River. Array consists of a master controller and eight antennas, each with Biomark 24v-IS1001s. Three antenna arrays span the creek up to the normal high water mark. Five antennas are secured to the substrate for pass-over detection.  Three sail antennas in the downstream most array are secured to the substrate for vertical interrogation of the water column (to 10 ft deep), and can pivot in 360 degrees for tide cycle changes.  The combined antennas provide three separate arrays.  Site is grid powered and operates year-round. Site is on private land.",Instream Remote Detection System,156.000,156,45.702228,-122.782003
SID,100,06,SIDB0,2020-10-29T00:00:00Z,NA,INT,Sauvie Island Dairy Creek,Downstream Array,"Instream detection array in Dairy Creek, an offchannel feeder to Sturgeon Lake, on Sauvie Island of the Columbia River. Array consists of a master controller and eight antennas, each with Biomark 24v-IS1001s. Three antenna arrays span the creek up to the normal high water mark. Five antennas are secured to the substrate for pass-over detection.  Three sail antennas in the downstream most array are secured to the substrate for vertical interrogation of the water column (to 10 ft deep), and can pivot in 360 degrees for tide cycle changes.  The combined antennas provide three separate arrays.  Site is grid powered and operates year-round. Site is on private land.",Instream Remote Detection System,156.000,156,45.702228,-122.782003
